sensorid;Column5;djup[mˆh];placering;typ;filtrerad
A81758FFFE045996;2021-10-15 20:45;0.338;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 21:00;0.346;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 21:30;0.313;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 21:45;0.347;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 22:00;0.357;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 22:15;0.355;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 22:30;0.363;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 22:45;0.356;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 23:00;0.353;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 23:15;0.338;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 23:30;0.353;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-15 23:45;0.351;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 00:15;0.344;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 00:30;0.338;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 00:45;0.338;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 01:00;0.251;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 01:15;0.334;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 01:30;0.315;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 01:45;0.32;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 02:00;0.312;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 02:15;0.205;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 02:30;0.313;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 02:45;0.314;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 03:00;0.307;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 03:15;0.312;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 03:30;0.291;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 03:45;0.329;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 04:00;0.309;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 04:15;0.328;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 04:30;0.293;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 04:45;0.299;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 05:00;0.304;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 05:15;0.27;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 05:30;0.295;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 05:45;0.281;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 06:00;0.299;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 06:15;0.296;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 06:30;0.29;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 06:45;0.308;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 07:00;0.296;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 07:15;0.281;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 07:30;0.277;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 07:45;0.287;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 08:00;0.286;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 08:15;0.275;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 08:30;0.289;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 08:45;0.276;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 09:00;0.283;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 09:15;0.272;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 09:30;0.288;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 09:45;0.266;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 10:00;0.241;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 10:15;0.273;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 10:30;0.259;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 10:45;0.264;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 11:00;0.275;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 11:15;0.273;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 11:30;0.275;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 11:45;0.272;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 12:00;0.258;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 12:15;0.26;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 12:30;0.274;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 12:45;0.243;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 13:00;0.262;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 13:15;0.248;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 13:30;0.229;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 13:45;0.122;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 14:00;0.285;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 14:15;0.253;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 14:30;0.251;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 14:45;0.213;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 15:00;0.267;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 15:15;0.272;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 15:30;0.236;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 15:45;0.28;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 16:00;0.223;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 16:15;0.275;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 16:30;0.27;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 16:45;0.256;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 17:00;0.267;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 17:15;0.262;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 17:30;0.269;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 17:45;0.222;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 18:00;0.247;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 18:15;0.279;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 18:30;0.271;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 18:45;0.243;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 19:00;0.256;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 19:15;0.26;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 19:30;0.262;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 19:45;0.265;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 20:00;0.246;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 20:15;0.196;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 20:30;0.243;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 20:45;0.193;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 21:00;0.231;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 21:15;0.218;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 21:30;0.255;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 21:45;0.253;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 22:00;0.251;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 22:15;0.218;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 22:30;0.246;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 22:45;0.239;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 23:00;0.239;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 23:15;0.251;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 23:30;0.224;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-16 23:45;0.235;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 00:00;0.237;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 00:15;0.234;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 00:30;0.23;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 00:45;0.223;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 01:00;0.238;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 01:15;0.245;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 01:30;0.246;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 01:45;0.222;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 02:00;0.098;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 02:15;0.24;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 02:30;0.244;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 02:45;0.242;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 03:00;0.23;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 03:15;0.192;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 03:30;0.211;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 03:45;0.216;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 04:00;0.249;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 04:15;0.214;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 04:30;0.231;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 04:45;0.146;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 05:00;0.206;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 05:15;0.174;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 05:30;0.243;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 05:45;0.062;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 06:00;0.247;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 06:15;0.237;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 06:30;0.177;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 06:45;0.219;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 07:00;0.215;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 07:15;0.22;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 07:30;0.189;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 07:45;0.24;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 08:00;0.21;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 08:15;0.242;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 08:30;0.208;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 08:45;0.225;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 09:00;0.168;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 09:15;0.213;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 09:30;0.246;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 09:45;0.245;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 10:00;0.219;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 10:15;0.219;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 10:30;0.247;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 10:45;0.218;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 11:00;0.186;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 11:15;0.244;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 11:30;0.232;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 11:45;0.225;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 12:00;0.227;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 12:15;0.144;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 12:30;0.223;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 12:45;0.22;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 13:00;0.224;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 13:15;0.206;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 13:30;0.238;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 13:45;0.226;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 14:00;0.138;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 14:15;0.196;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 14:30;0.156;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 14:45;0.221;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 15:00;0.223;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 15:15;0.061;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 15:30;0.214;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 15:45;0.236;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 16:00;0.2;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 16:15;0.191;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 16:30;0.202;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 16:45;0.221;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 17:00;0.097;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 17:15;0.211;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 17:30;0.231;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 17:45;0.23;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 18:00;0.211;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 18:15;0.247;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 18:30;0.176;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 18:45;0.167;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 19:00;0.205;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 19:15;0.201;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 19:30;0.203;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 19:45;0.238;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 20:00;0.209;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 20:15;0.213;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 20:30;0.215;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 20:45;0.221;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 21:00;0.228;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 21:15;0.209;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 21:30;0.161;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 21:45;0.219;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 22:00;0.223;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 22:15;0.211;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 22:30;0.228;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 22:45;0.208;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 23:00;0.223;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 23:15;0.209;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 23:30;-0.029;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-17 23:45;0.212;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 00:00;0.215;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 00:15;0.21;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 00:30;0.207;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 00:45;0.242;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 01:00;0.209;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 01:15;0.246;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 01:30;0.193;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 01:45;0.232;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 02:00;0.156;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 02:15;0.245;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 02:30;0.2;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 02:45;0.22;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 03:00;0.124;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 03:15;0.228;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 03:30;0.21;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 03:45;0.116;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 04:00;0.204;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 04:15;0.228;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 04:30;0.224;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 04:45;0.197;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 05:00;0.183;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 05:15;0.244;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 05:30;0.198;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 05:45;0.202;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 06:00;0.229;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 06:15;0.195;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 06:30;0.196;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 06:45;0.138;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 07:00;0.214;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 07:15;0.168;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 07:30;0.232;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 07:45;0.159;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 08:00;0.235;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 08:15;0.219;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 08:30;0.183;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 08:45;0.198;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 09:00;0.218;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 09:15;0.17;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 09:30;0.209;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 09:45;0.168;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 10:00;0.226;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 10:15;0.184;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 10:30;0.2;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 10:45;0.218;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 11:00;0.217;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
A81758FFFE045996;2021-10-18 11:15;0.24;Rˆrbro cykelv‰g Mariehem;NivÂ;FALSE
